i,j,k,abs,arg,re,im
3,6,1,1.130808e-9,-2.923945e0,-1.104130e-9,-2.441790e-10
3,6,2,2.615272e-3,-6.707940e-2,2.609390e-3,-1.752993e-4
3,6,3,8.156805e2,-2.925118e-1,7.810326e2,-2.352082e2
3,6,4,1.316600e3,3.115483e0,-1.316151e3,3.437212e1
3,6,5,1.716989e3,-1.465834e0,1.798879e2,-1.707540e3
3,6,6,3.238621e2,-2.458474e0,-2.511900e2,-2.044267e2
3,6,7,3.254413e-6,-3.137990e-1,3.095493e-6,-1.004554e-6
3,6,8,8.444075e2,2.261022e-1,8.229153e2,1.892998e2
3,6,9,1.153092e3,-1.681287e0,-1.271467e2,-1.146061e3
3,7,0,2.906334e-10,-1.588298e0,-5.086198e-12,-2.905889e-10
3,7,1,1.272856e-17,-1.580068e0,-1.180196e-19,-1.272801e-17
3,7,2,3.665781e-11,1.339106e0,8.417483e-12,3.567830e-11
3,7,3,5.469405e-6,2.627393e0,-4.762139e-6,2.690060e-6
3,7,4,1.472160e-5,5.712797e-1,1.238396e-5,7.960103e-6
3,7,5,2.947998e-5,-2.986797e0,-2.912749e-5,-4.545176e-6
3,7,6,3.254413e-6,-3.137990e-1,3.095493e-6,-1.004554e-6
3,7,7,7.293445e-14,1.912689e0,-2.445283e-14,6.871313e-14
3,7,8,1.519965e-5,-2.977482e0,-1.499543e-5,-2.483245e-6
3,7,9,2.911879e-5,1.231034e0,9.704220e-6,2.745418e-5
3,8,0,4.013767e-2,-1.792825e0,-8.838677e-3,-3.915240e-2
3,8,1,1.585390e-9,-1.732726e0,-2.556012e-10,-1.564650e-9
3,8,2,5.869878e-3,2.811348e0,-5.552687e-3,1.903454e-3
3,8,3,2.575571e3,2.246870e0,-1.611625e3,2.009037e3
3,8,4,4.797532e3,-3.948361e-1,4.428408e3,-1.845404e3
3,8,5,4.071801e3,2.345952e0,-2.849557e3,2.908537e3
3,8,6,8.444075e2,2.261022e-1,8.229153e2,1.892998e2
3,8,7,1.519965e-5,-2.977482e0,-1.499543e-5,-2.483245e-6
3,8,8,3.004642e3,2.566948e-1,2.906194e3,7.628337e2
3,8,9,1.326668e4,1.318087e0,3.317042e3,1.284531e4
3,9,0,2.553629e-1,-7.667081e-1,1.839120e-1,-1.771627e-1
3,9,1,1.371104e-8,-3.451685e-1,1.290234e-8,-4.639201e-9
3,9,2,2.825525e-2,2.067567e0,-1.346614e-2,2.483993e-2
3,9,3,7.976160e3,2.296863e0,-5.295639e3,5.964506e3
3,9,4,1.021435e4,-4.192791e-1,9.329612e3,-4.158284e3
3,9,5,2.570940e3,-6.767925e-1,2.004267e3,-1.610169e3
3,9,6,1.153092e3,-1.681287e0,-1.271467e2,-1.146061e3
3,9,7,2.911879e-5,1.231034e0,9.704220e-6,2.745418e-5
3,9,8,1.326668e4,1.318087e0,3.317042e3,1.284531e4
3,9,9,1.808708e4,1.700284e0,-2.335511e3,1.793566e4
4,0,0,2.206714e-5,2.127813e0,-1.166594e-5,1.873138e-5
4,0,1,1.205683e-12,2.092348e0,-6.007031e-13,1.045384e-12
4,0,2,5.398968e-6,2.669007e0,-4.807210e-6,2.457557e-6
4,0,3,1.515921e-1,-1.824985e0,-3.811941e-2,-1.467211e-1
4,0,4,6.079510e-1,-1.671829e0,-6.131850e-2,-6.048508e-1
4,0,5,3.829256e-1,-2.111276e0,-1.970335e-1,-3.283440e-1
4,0,6,2.037186e-2,1.128337e0,8.722477e-3,1.841008e-2
4,0,7,1.789820e-10,3.098062e0,-1.788124e-10,7.788823e-12
4,0,8,9.249132e-2,2.569675e0,-7.777268e-2,5.006051e-2
4,0,9,3.807102e-1,2.867402e0,-3.664887e-1,1.030840e-1
4,1,0,1.205683e-12,2.092348e0,-6.007031e-13,1.045384e-12
4,1,1,6.689809e-20,2.018066e0,-2.893381e-20,6.031741e-20
4,1,2,3.252756e-13,2.587832e0,-2.766641e-13,1.710590e-13
4,1,3,6.809068e-9,-2.299519e0,-4.534277e-9,-5.079738e-9
4,1,4,4.081236e-8,-1.567711e0,1.259293e-10,-4.081217e-8
4,1,5,1.227977e-8,-1.530228e0,4.980274e-10,-1.226967e-8
4,1,6,2.398203e-9,9.411412e-1,1.412221e-9,1.938301e-9
4,1,7,1.339220e-18,-1.498544e0,9.667772e-20,-1.335726e-18
4,1,8,2.435217e-9,2.335107e0,-1.685266e-9,1.757885e-9
4,1,9,2.205674e-8,-3.083056e0,-2.201897e-8,-1.290393e-9
4,2,0,5.398968e-6,2.669007e0,-4.807210e-6,2.457557e-6
4,2,1,3.252756e-13,2.587832e0,-2.766641e-13,1.710590e-13
4,2,2,1.196526e-6,-2.579506e0,-1.012434e-6,-6.376920e-7
4,2,3,2.871985e-2,-1.526945e0,1.258992e-3,-2.869225e-2
4,2,4,1.819454e-1,-7.182388e-1,1.369987e-1,-1.197309e-1
4,2,5,8.178724e-2,1.860123e0,-2.333449e-2,7.838784e-2
4,2,6,5.788691e-3,-3.079965e0,-5.777701e-3,-3.565196e-4
4,2,7,7.258710e-11,-2.251065e0,-4.565740e-11,-5.642951e-11
4,2,8,1.452538e-2,1.482477e0,1.281211e-3,1.446876e-2
4,2,9,4.256358e-2,-6.230456e-1,3.456610e-2,-2.483633e-2
4,3,0,1.515921e-1,-1.824985e0,-3.811941e-2,-1.467211e-1
4,3,1,6.809068e-9,-2.299519e0,-4.534277e-9,-5.079738e-9
4,3,2,2.871985e-2,-1.526945e0,1.258992e-3,-2.869225e-2
4,3,3,8.653823e2,-1.870660e0,-2.556256e2,-8.267661e2
4,3,4,8.865527e3,4.232945e-1,8.083061e3,3.641661e3
4,3,5,1.199622e4,1.782489e0,-2.520588e3,1.172843e4
4,3,6,1.316600e3,3.115483e0,-1.316151e3,3.437212e1
4,3,7,1.472160e-5,5.712797e-1,1.238396e-5,7.960103e-6
4,3,8,4.797532e3,-3.948361e-1,4.428408e3,-1.845404e3
4,3,9,1.021435e4,-4.192791e-1,9.329612e3,-4.158284e3
4,4,0,6.079510e-1,-1.671829e0,-6.131850e-2,-6.048508e-1
4,4,1,4.081236e-8,-1.567711e0,1.259293e-10,-4.081217e-8
4,4,2,1.819454e-1,-7.182388e-1,1.369987e-1,-1.197309e-1
4,4,3,8.865527e3,4.232945e-1,8.083061e3,3.641661e3
4,4,4,1.677384e4,1.900440e0,-5.429786e3,1.587070e4
4,4,5,2.904088e4,-1.183555e0,1.096687e4,-2.689053e4
4,4,6,2.242253e3,-1.805545e-1,2.205803e3,-4.026528e2
4,4,7,3.569192e-5,-2.083212e0,-1.749917e-5,-3.110775e-5
4,4,8,9.114856e3,-2.936485e0,-8.923800e3,-1.856447e3
4,4,9,1.139664e4,3.026260e0,-1.132093e4,1.311490e3
4,5,0,3.829256e-1,-2.111276e0,-1.970335e-1,-3.283440e-1
4,5,1,1.227977e-8,-1.530228e0,4.980274e-10,-1.226967e-8
4,5,2,8.178724e-2,1.860123e0,-2.333449e-2,7.838784e-2
4,5,3,1.199622e4,1.782489e0,-2.520588e3,1.172843e4
4,5,4,2.904088e4,-1.183555e0,1.096687e4,-2.689053e4
4,5,5,1.633891e4,3.881228e-1,1.512364e4,6.183485e3
4,5,6,2.668221e3,1.616328e0,-1.214459e2,2.665456e3
4,5,7,6.426216e-5,-2.340139e-1,6.251059e-5,-1.490136e-5
4,5,8,1.057402e4,-1.018275e0,5.549617e3,-9.000642e3
4,5,9,5.731545e3,2.443391e0,-4.390361e3,3.684473e3
4,6,0,2.037186e-2,1.128337e0,8.722477e-3,1.841008e-2
4,6,1,2.398203e-9,9.411412e-1,1.412221e-9,1.938301e-9
4,6,2,5.788691e-3,-3.079965e0,-5.777701e-3,-3.565196e-4
4,6,3,1.316600e3,3.115483e0,-1.316151e3,3.437212e1
4,6,4,2.242253e3,-1.805545e-1,2.205803e3,-4.026528e2
4,6,5,2.668221e3,1.616328e0,-1.214459e2,2.665456e3
4,6,6,5.188307e2,7.123664e-1,3.926600e2,3.391215e2
4,6,7,5.849851e-6,2.729118e0,-5.359232e-6,2.345077e-6
4,6,8,1.729267e3,-2.886943e0,-1.673501e3,-4.356130e2
4,6,9,1.374147e3,8.461847e-1,9.108458e2,1.028902e3
4,7,0,1.789820e-10,3.098062e0,-1.788124e-10,7.788823e-12
4,7,1,1.339220e-18,-1.498544e0,9.667772e-20,-1.335726e-18
4,7,2,7.258710e-11,-2.251065e0,-4.565740e-11,-5.642951e-11
4,7,3,1.472160e-5,5.712797e-1,1.238396e-5,7.960103e-6
4,7,4,3.569192e-5,-2.083212e0,-1.749917e-5,-3.110775e-5
4,7,5,6.426216e-5,-2.340139e-1,6.251059e-5,-1.490136e-5
4,7,6,5.849851e-6,2.729118e0,-5.359232e-6,2.345077e-6
4,7,7,1.243942e-13,-1.258122e0,3.826417e-14,-1.183629e-13
4,7,8,3.909896e-5,8.792419e-3,3.909744e-5,3.437700e-7
4,7,9,2.486759e-5,-1.983842e0,-9.981870e-6,-2.277629e-5
4,8,0,9.249132e-2,2.569675e0,-7.777268e-2,5.006051e-2
4,8,1,2.435217e-9,2.335107e0,-1.685266e-9,1.757885e-9
4,8,2,1.452538e-2,1.482477e0,1.281211e-3,1.446876e-2
4,8,3,4.797532e3,-3.948361e-1,4.428408e3,-1.845404e3
4,8,4,9.114856e3,-2.936485e0,-8.923800e3,-1.856447e3
4,8,5,1.057402e4,-1.018275e0,5.549617e3,-9.000642e3
4,8,6,1.729267e3,-2.886943e0,-1.673501e3,-4.356130e2
4,8,7,3.909896e-5,8.792419e-3,3.909744e-5,3.437700e-7
4,8,8,5.542470e3,1.960113e0,-2.103681e3,5.127719e3
4,8,9,1.849379e4,-1.752495e0,-3.341833e3,-1.818935e4
4,9,0,3.807102e-1,2.867402e0,-3.664887e-1,1.030840e-1
4,9,1,2.205674e-8,-3.083056e0,-2.201897e-8,-1.290393e-9
4,9,2,4.256358e-2,-6.230456e-1,3.456610e-2,-2.483633e-2
4,9,3,1.021435e4,-4.192791e-1,9.329612e3,-4.158284e3
4,9,4,1.139664e4,3.026260e0,-1.132093e4,1.311490e3
4,9,5,5.731545e3,2.443391e0,-4.390361e3,3.684473e3
4,9,6,1.374147e3,8.461847e-1,9.108458e2,1.028902e3
4,9,7,2.486759e-5,-1.983842e0,-9.981870e-6,-2.277629e-5
4,9,8,1.849379e4,-1.752495e0,-3.341833e3,-1.818935e4
4,9,9,2.750900e4,-8.194697e-1,1.877788e4,-2.010313e4
5,0,0,1.625670e-5,5.850598e-1,1.355287e-5,8.977750e-6
5,0,1,1.069535e-12,6.221661e-1,8.691232e-13,6.233214e-13
5,0,2,3.134644e-6,1.948992e0,-1.157448e-6,2.913126e-6
5,0,3,1.862264e-1,2.605885e0,-1.601375e-1,9.505927e-2
5,0,4,3.829256e-1,-2.111276e0,-1.970335e-1,-3.283440e-1
5,0,5,5.220628e-1,2.618508e-1,5.042670e-1,1.351457e-1
5,0,6,2.057003e-2,-2.007936e0,-8.708317e-3,-1.863576e-2
5,0,7,8.492246e-10,1.686783e0,-9.827806e-11,8.435187e-10
5,0,8,2.531334e-1,9.772894e-1,1.415703e-1,2.098436e-1
5,0,9,7.701429e-2,-7.301467e-1,5.738154e-2,-5.136691e-2
5,1,0,1.069535e-12,6.221661e-1,8.691232e-13,6.233214e-13
5,1,1,7.206353e-20,7.675772e-1,5.185656e-20,5.004047e-20
5,1,2,2.076212e-13,2.457377e0,-1.608888e-13,1.312302e-13
5,1,3,1.482402e-8,-3.118151e0,-1.481995e-8,-3.474631e-10
5,1,4,1.227977e-8,-1.530228e0,4.980274e-10,-1.226967e-8
5,1,5,3.591599e-8,7.640676e-1,2.593234e-8,2.484898e-8
5,1,6,3.028008e-9,3.005973e0,-3.000204e-9,4.093994e-10
5,1,7,7.001661e-17,1.836565e0,-1.838992e-17,6.755839e-17
5,1,8,1.482596e-8,1.150088e0,6.055029e-9,1.353313e-8
5,1,9,8.992784e-9,-1.020756e0,4.700725e-9,-7.666378e-9
5,2,0,3.134644e-6,1.948992e0,-1.157448e-6,2.913126e-6
5,2,1,2.076212e-13,2.457377e0,-1.608888e-13,1.312302e-13
5,2,2,6.879357e-7,-2.781874e0,-6.439049e-7,-2.421609e-7
5,2,3,9.180878e-2,-1.470812e0,9.164141e-3,-9.135026e-2
5,2,4,8.178724e-2,1.860123e0,-2.333449e-2,7.838784e-2
5,2,5,2.051483e-1,3.071974e0,-2.046513e-1,1.427054e-2
5,2,6,2.208214e-2,-3.046033e0,-2.198140e-2,-2.106955e-3
5,2,7,8.309961e-11,2.970412e0,-8.188505e-11,1.415568e-11
5,2,8,2.834711e-2,-1.026633e0,1.467536e-2,-2.425268e-2
5,2,9,6.302862e-2,-1.796400e0,-1.409916e-2,-6.143143e-2
5,3,0,1.862264e-1,2.605885e0,-1.601375e-1,9.505927e-2
5,3,1,1.482402e-8,-3.118151e0,-1.481995e-8,-3.474631e-10
5,3,2,9.180878e-2,-1.470812e0,9.164141e-3,-9.135026e-2
5,3,3,7.433917e3,-8.716670e-1,4.784109e3,-5.689940e3
5,3,4,1.199622e4,1.782489e0,-2.520588e3,1.172843e4
5,3,5,1.303137e4,-2.626990e0,-1.134366e4,-6.413893e3
5,3,6,1.716989e3,-1.465834e0,1.798879e2,-1.707540e3
5,3,7,2.947998e-5,-2.986797e0,-2.912749e-5,-4.545176e-6
5,3,8,4.071801e3,2.345952e0,-2.849557e3,2.908537e3
5,3,9,2.570940e3,-6.767925e-1,2.004267e3,-1.610169e3
5,4,0,3.829256e-1,-2.111276e0,-1.970335e-1,-3.283440e-1
5,4,1,1.227977e-8,-1.530228e0,4.980274e-10,-1.226967e-8
5,4,2,8.178724e-2,1.860123e0,-2.333449e-2,7.838784e-2
5,4,3,1.199622e4,1.782489e0,-2.520588e3,1.172843e4
5,4,4,2.904088e4,-1.183555e0,1.096687e4,-2.689053e4
5,4,5,1.633891e4,3.881228e-1,1.512364e4,6.183485e3
5,4,6,2.668221e3,1.616328e0,-1.214459e2,2.665456e3
5,4,7,6.426216e-5,-2.340139e-1,6.251059e-5,-1.490136e-5
5,4,8,1.057402e4,-1.018275e0,5.549617e3,-9.000642e3
5,4,9,5.731545e3,2.443391e0,-4.390361e3,3.684473e3
5,5,0,5.220628e-1,2.618508e-1,5.042670e-1,1.351457e-1
5,5,1,3.591599e-8,7.640676e-1,2.593234e-8,2.484898e-8
5,5,2,2.051483e-1,3.071974e0,-2.046513e-1,1.427054e-2
5,5,3,1.303137e4,-2.626990e0,-1.134366e4,-6.413893e3
5,5,4,1.633891e4,3.881228e-1,1.512364e4,6.183485e3
5,5,5,2.024591e4,4.013002e-1,1.863746e4,7.908369e3
5,5,6,4.732520e3,-3.000388e0,-4.685419e3,-6.660333e2
5,5,7,9.614294e-5,1.624358e0,-5.147075e-6,9.600506e-5
5,5,8,1.856686e4,1.430617e0,2.594183e3,1.838473e4
5,5,9,1.584886e4,-1.937902e0,-5.688400e3,-1.479285e4
5,6,0,2.057003e-2,-2.007936e0,-8.708317e-3,-1.863576e-2
5,6,1,3.028008e-9,3.005973e0,-3.000204e-9,4.093994e-10
5,6,2,2.208214e-2,-3.046033e0,-2.198140e-2,-2.106955e-3
5,6,3,1.716989e3,-1.465834e0,1.798879e2,-1.707540e3
5,6,4,2.668221e3,1.616328e0,-1.214459e2,2.665456e3
5,6,5,4.732520e3,-3.000388e0,-4.685419e3,-6.660333e2
5,6,6,1.361517e3,2.476957e0,-1.071707e3,8.397454e2
5,6,7,4.639833e-6,-2.074130e0,-2.238016e-6,-4.064399e-6
5,6,8,4.766675e3,-1.294046e0,1.302406e3,-4.585295e3
5,6,9,2.854452e3,2.601605e0,-2.448306e3,1.467547e3
5,7,0,8.492246e-10,1.686783e0,-9.827806e-11,8.435187e-10
5,7,1,7.001661e-17,1.836565e0,-1.838992e-17,6.755839e-17
5,7,2,8.309961e-11,2.970412e0,-8.188505e-11,1.415568e-11
5,7,3,2.947998e-5,-2.986797e0,-2.912749e-5,-4.545176e-6
5,7,4,6.426216e-5,-2.340139e-1,6.251059e-5,-1.490136e-5
5,7,5,9.614294e-5,1.624358e0,-5.147075e-6,9.600506e-5
5,7,6,4.639833e-6,-2.074130e0,-2.238016e-6,-4.064399e-6
5,7,7,1.781323e-13,2.607693e-1,1.721100e-13,4.592677e-14
5,7,8,5.892651e-5,1.792359e0,-1.294934e-5,5.748607e-5
5,7,9,4.704041e-5,-2.130702e0,-2.498346e-5,-3.985759e-5
5,8,0,2.531334e-1,9.772894e-1,1.415703e-1,2.098436e-1
5,8,1,1.482596e-8,1.150088e0,6.055029e-9,1.353313e-8
5,8,2,2.834711e-2,-1.026633e0,1.467536e-2,-2.425268e-2
5,8,3,4.071801e3,2.345952e0,-2.849557e3,2.908537e3
5,8,4,1.057402e4,-1.018275e0,5.549617e3,-9.000642e3
5,8,5,1.856686e4,1.430617e0,2.594183e3,1.838473e4
5,8,6,4.766675e3,-1.294046e0,1.302406e3,-4.585295e3
5,8,7,5.892651e-5,1.792359e0,-1.294934e-5,5.748607e-5
5,8,8,1.029100e4,-2.714516e0,-9.366668e3,-4.262655e3
5,8,9,1.781783e4,-4.262421e-1,1.622360e4,-7.366819e3
5,9,0,7.701429e-2,-7.301467e-1,5.738154e-2,-5.136691e-2
5,9,1,8.992784e-9,-1.020756e0,4.700725e-9,-7.666378e-9
5,9,2,6.302862e-2,-1.796400e0,-1.409916e-2,-6.143143e-2
5,9,3,2.570940e3,-6.767925e-1,2.004267e3,-1.610169e3
5,9,4,5.731545e3,2.443391e0,-4.390361e3,3.684473e3
5,9,5,1.584886e4,-1.937902e0,-5.688400e3,-1.479285e4
5,9,6,2.854452e3,2.601605e0,-2.448306e3,1.467547e3
5,9,7,4.704041e-5,-2.130702e0,-2.498346e-5,-3.985759e-5
5,9,8,1.781783e4,-4.262421e-1,1.622360e4,-7.366819e3
5,9,9,1.372745e4,2.138693e0,-7.383445e3,1.157272e4
6,0,0,7.516964e-7,-3.107286e0,-7.512541e-7,-2.578347e-8
6,0,1,5.966736e-14,-2.734629e0,-5.479415e-14,-2.361769e-14
6,0,2,3.324068e-7,1.682335e0,-3.699936e-8,3.303412e-7
6,0,3,1.021524e-2,2.904568e0,-9.929627e-3,2.398654e-3
6,0,4,2.037186e-2,1.128337e0,8.722477e-3,1.841008e-2
6,0,5,2.057003e-2,-2.007936e0,-8.708317e-3,-1.863576e-2
6,0,6,2.191751e-2,5.853081e-1,1.826917e-2,1.210847e-2
6,0,7,7.890994e-11,-2.838838e0,-7.532103e-11,-2.352703e-11
6,0,8,1.716374e-2,3.044462e0,-1.708284e-2,1.664499e-3
6,0,9,2.253394e-2,2.321165e0,-1.536610e-2,1.648216e-2
6,1,0,5.966736e-14,-2.734629e0,-5.479415e-14,-2.361769e-14
6,1,1,4.707201e-21,-2.476169e0,-3.702945e-21,-2.906189e-21
6,1,2,1.899029e-14,1.932487e0,-6.719821e-15,1.776162e-14
6,1,3,1.130808e-9,-2.923945e0,-1.104130e-9,-2.441790e-10
6,1,4,2.398203e-9,9.411412e-1,1.412221e-9,1.938301e-9
6,1,5,3.028008e-9,3.005973e0,-3.000204e-9,4.093994e-10
6,1,6,1.475353e-9,1.058544e0,7.231315e-10,1.285981e-9
6,1,7,5.748807e-18,-1.885652e0,-1.780285e-18,-5.466202e-18
6,1,8,9.429866e-10,-1.954571e0,-3.530759e-10,-8.743918e-10
6,1,9,2.270327e-9,2.103655e0,-1.153321e-9,1.955566e-9
6,2,0,3.324068e-7,1.682335e0,-3.699936e-8,3.303412e-7
6,2,1,1.899029e-14,1.932487e0,-6.719821e-15,1.776162e-14
6,2,2,1.590297e-7,2.122926e-1,1.554596e-7,3.350782e-8
6,2,3,2.615272e-3,-6.707940e-2,2.609390e-3,-1.752993e-4
6,2,4,5.788691e-3,-3.079965e0,-5.777701e-3,-3.565196e-4
6,2,5,2.208214e-2,-3.046033e0,-2.198140e-2,-2.106955e-3
6,2,6,5.451178e-3,-9.794370e-1,3.038977e-3,-4.525479e-3
6,2,7,3.208121e-11,-7.588720e-1,2.327853e-11,-2.207519e-11
6,2,8,5.276364e-3,1.249839e-1,5.235207e-3,6.577451e-4
6,2,9,3.106954e-3,-3.038171e0,-3.090353e-3,-3.207540e-4
6,3,0,1.021524e-2,2.904568e0,-9.929627e-3,2.398654e-3
6,3,1,1.130808e-9,-2.923945e0,-1.104130e-9,-2.441790e-10
6,3,2,2.615272e-3,-6.707940e-2,2.609390e-3,-1.752993e-4
6,3,3,8.156805e2,-2.925118e-1,7.810326e2,-2.352082e2
6,3,4,1.316600e3,3.115483e0,-1.316151e3,3.437212e1
6,3,5,1.716989e3,-1.465834e0,1.798879e2,-1.707540e3
6,3,6,3.238621e2,-2.458474e0,-2.511900e2,-2.044267e2
6,3,7,3.254413e-6,-3.137990e-1,3.095493e-6,-1.004554e-6
6,3,8,8.444075e2,2.261022e-1,8.229153e2,1.892998e2
6,3,9,1.153092e3,-1.681287e0,-1.271467e2,-1.146061e3
6,4,0,2.037186e-2,1.128337e0,8.722477e-3,1.841008e-2
6,4,1,2.398203e-9,9.411412e-1,1.412221e-9,1.938301e-9
6,4,2,5.788691e-3,-3.079965e0,-5.777701e-3,-3.565196e-4
6,4,3,1.316600e3,3.115483e0,-1.316151e3,3.437212e1
6,4,4,2.242253e3,-1.805545e-1,2.205803e3,-4.026528e2
6,4,5,2.668221e3,1.616328e0,-1.214459e2,2.665456e3
6,4,6,5.188307e2,7.123664e-1,3.926600e2,3.391215e2
6,4,7,5.849851e-6,2.729118e0,-5.359232e-6,2.345077e-6
6,4,8,1.729267e3,-2.886943e0,-1.673501e3,-4.356130e2
6,4,9,1.374147e3,8.461847e-1,9.108458e2,1.028902e3
6,5,0,2.057003e-2,-2.007936e0,-8.708317e-3,-1.863576e-2
6,5,1,3.028008e-9,3.005973e0,-3.000204e-9,4.093994e-10
6,5,2,2.208214e-2,-3.046033e0,-2.198140e-2,-2.106955e-3
6,5,3,1.716989e3,-1.465834e0,1.798879e2,-1.707540e3
6,5,4,2.668221e3,1.616328e0,-1.214459e2,2.665456e3
6,5,5,4.732520e3,-3.000388e0,-4.685419e3,-6.660333e2
6,5,6,1.361517e3,2.476957e0,-1.071707e3,8.397454e2
6,5,7,4.639833e-6,-2.074130e0,-2.238016e-6,-4.064399e-6
6,5,8,4.766675e3,-1.294046e0,1.302406e3,-4.585295e3
6,5,9,2.854452e3,2.601605e0,-2.448306e3,1.467547e3
6,6,0,2.191751e-2,5.853081e-1,1.826917e-2,1.210847e-2
6,6,1,1.475353e-9,1.058544e0,7.231315e-10,1.285981e-9
6,6,2,5.451178e-3,-9.794370e-1,3.038977e-3,-4.525479e-3
6,6,3,3.238621e2,-2.458474e0,-2.511900e2,-2.044267e2
6,6,4,5.188307e2,7.123664e-1,3.926600e2,3.391215e2
6,6,5,1.361517e3,2.476957e0,-1.071707e3,8.397454e2
6,6,6,3.170376e2,-2.105482e0,-1.615530e2,-2.727883e2
6,6,7,7.831728e-7,9.255359e-1,4.710052e-7,6.257106e-7
6,6,8,1.153885e2,5.670369e-1,9.732980e1,6.197922e1
6,6,9,4.242961e2,-3.082581e0,-4.235576e2,-2.502372e1
6,7,0,7.890994e-11,-2.838838e0,-7.532103e-11,-2.352703e-11
6,7,1,5.748807e-18,-1.885652e0,-1.780285e-18,-5.466202e-18
6,7,2,3.208121e-11,-7.588720e-1,2.327853e-11,-2.207519e-11
6,7,3,3.254413e-6,-3.137990e-1,3.095493e-6,-1.004554e-6
6,7,4,5.849851e-6,2.729118e0,-5.359232e-6,2.345077e-6
6,7,5,4.639833e-6,-2.074130e0,-2.238016e-6,-4.064399e-6
6,7,6,7.831728e-7,9.255359e-1,4.710052e-7,6.257106e-7
6,7,7,2.694473e-14,-2.604885e0,-2.315621e-14,-1.377710e-14
6,7,8,6.643201e-6,-1.722853e0,-1.006258e-6,-6.566549e-6
6,7,9,8.328998e-6,6.686397e-1,6.535479e-6,5.163306e-6
6,8,0,1.716374e-2,3.044462e0,-1.708284e-2,1.664499e-3
6,8,1,9.429866e-10,-1.954571e0,-3.530759e-10,-8.743918e-10
6,8,2,5.276364e-3,1.249839e-1,5.235207e-3,6.577451e-4
6,8,3,8.444075e2,2.261022e-1,8.229153e2,1.892998e2
6,8,4,1.729267e3,-2.886943e0,-1.673501e3,-4.356130e2
6,8,5,4.766675e3,-1.294046e0,1.302406e3,-4.585295e3
6,8,6,1.153885e2,5.670369e-1,9.732980e1,6.197922e1
6,8,7,6.643201e-6,-1.722853e0,-1.006258e-6,-6.566549e-6
6,8,8,1.646155e3,3.347708e-1,1.554770e3,5.408487e2
6,8,9,2.110899e3,2.677761e0,-1.887872e3,9.443698e2
6,9,0,2.253394e-2,2.321165e0,-1.536610e-2,1.648216e-2
6,9,1,2.270327e-9,2.103655e0,-1.153321e-9,1.955566e-9
6,9,2,3.106954e-3,-3.038171e0,-3.090353e-3,-3.207540e-4
6,9,3,1.153092e3,-1.681287e0,-1.271467e2,-1.146061e3
6,9,4,1.374147e3,8.461847e-1,9.108458e2,1.028902e3
6,9,5,2.854452e3,2.601605e0,-2.448306e3,1.467547e3
6,9,6,4.242961e2,-3.082581e0,-4.235576e2,-2.502372e1
6,9,7,8.328998e-6,6.686397e-1,6.535479e-6,5.163306e-6
6,9,8,2.110899e3,2.677761e0,-1.887872e3,9.443698e2
6,9,9,1.139590e3,-9.118797e-1,6.977264e2,-9.010240e2
7,0,0,2.123754e-14,1.764934e0,-4.097155e-15,2.083858e-14
7,0,1,1.237489e-21,2.071633e0,-5.941921e-22,1.085502e-21
7,0,2,2.005209e-16,1.232508e0,6.654741e-17,1.891562e-16
7,0,3,2.906334e-10,-1.588298e0,-5.086198e-12,-2.905889e-10
7,0,4,1.789820e-10,3.098062e0,-1.788124e-10,7.788823e-12
7,0,5,8.492246e-10,1.686783e0,-9.827806e-11,8.435187e-10
7,0,6,7.890994e-11,-2.838838e0,-7.532103e-11,-2.352703e-11
7,0,7,2.043183e-18,-8.465870e-1,1.353697e-18,-1.530392e-18
7,0,8,2.453243e-10,9.459022e-1,1.435175e-10,1.989641e-10
7,0,9,1.071137e-9,-1.894184e0,-3.403864e-10,-1.015614e-9
7,1,0,1.237489e-21,2.071633e0,-5.941921e-22,1.085502e-21
7,1,1,7.415918e-29,2.426169e0,-5.597650e-29,4.864375e-29
7,1,2,9.008512e-23,-1.525505e-1,8.903894e-23,-1.368929e-23
7,1,3,1.272856e-17,-1.580068e0,-1.180196e-19,-1.272801e-17
7,1,4,1.339220e-18,-1.498544e0,9.667772e-20,-1.335726e-18
7,1,5,7.001661e-17,1.836565e0,-1.838992e-17,6.755839e-17
7,1,6,5.748807e-18,-1.885652e0,-1.780285e-18,-5.466202e-18
7,1,7,1.501036e-25,-3.752133e-1,1.396608e-25,-5.500861e-26
7,1,8,3.287584e-17,1.715887e0,-4.753268e-18,3.253041e-17
7,1,9,6.978759e-17,-1.552624e0,1.268122e-18,-6.977606e-17
7,2,0,2.005209e-16,1.232508e0,6.654741e-17,1.891562e-16
7,2,1,9.008512e-23,-1.525505e-1,8.903894e-23,-1.368929e-23
7,2,2,5.560831e-16,6.567856e-1,4.403950e-16,3.395300e-16
7,2,3,3.665781e-11,1.339106e0,8.417483e-12,3.567830e-11
7,2,4,7.258710e-11,-2.251065e0,-4.565740e-11,-5.642951e-11
7,2,5,8.309961e-11,2.970412e0,-8.188505e-11,1.415568e-11
7,2,6,3.208121e-11,-7.588720e-1,2.327853e-11,-2.207519e-11
7,2,7,2.892023e-19,1.566918e0,1.121629e-21,2.892001e-19
7,2,8,1.598078e-10,2.941401e0,-1.566162e-10,3.177888e-11
7,2,9,1.571300e-10,1.032394e0,8.057081e-11,1.349006e-10
