i,j,k,abs,arg,re,im
7,3,3,9.903865e-2,2.230749e0,-6.071856e-2,7.824264e-2
7,3,4,3.145540e-13,-1.366669e0,6.376407e-14,-3.080233e-13
7,3,5,5.773991e-12,-1.474436e0,5.555243e-13,-5.747205e-12
7,3,6,1.526237e-1,-2.067456e0,-7.272386e-2,-1.341836e-1
7,3,7,5.530476e-1,1.696646e0,-6.941705e-2,5.486738e-1
7,3,8,1.238103e-1,1.547796e0,2.847472e-3,1.237776e-1
7,4,0,1.564072e-13,-3.021806e0,-1.552864e-13,-1.869070e-14
7,4,1,6.448395e-13,1.462984e-1,6.379509e-13,9.400281e-14
7,4,2,2.941155e-13,-1.108596e0,1.311516e-13,-2.632550e-13
7,4,3,3.145540e-13,-1.366669e0,6.376407e-14,-3.080233e-13
7,4,4,9.937608e-25,2.172806e0,-5.627664e-25,8.190571e-25
7,4,5,2.951127e-24,3.974432e-1,2.721098e-24,1.142270e-24
7,4,6,1.578414e-12,2.455323e0,-1.221085e-12,1.000170e-12
7,4,7,2.974338e-12,1.833406e-1,2.924488e-12,5.422671e-13
7,4,8,3.382871e-13,-1.029255e-1,3.364969e-13,-3.475692e-14
7,5,0,6.127133e-12,1.357893e0,1.294655e-12,5.988791e-12
7,5,1,8.335032e-12,-1.382891e0,1.556999e-12,-8.188315e-12
7,5,2,3.013166e-12,-1.793901e0,-6.666877e-13,-2.938486e-12
7,5,3,5.773991e-12,-1.474436e0,5.555243e-13,-5.747205e-12
7,5,4,2.951127e-24,3.974432e-1,2.721098e-24,1.142270e-24
7,5,5,3.333180e-22,9.562393e-1,1.921901e-22,2.723305e-22
7,5,6,1.174794e-11,-2.096205e0,-5.892378e-12,-1.016337e-11
7,5,7,1.836426e-11,1.770495e0,-3.642992e-12,1.799929e-11
7,5,8,6.243651e-12,7.365696e-1,4.625155e-12,4.194177e-12
7,6,0,1.895786e-1,-9.628343e-1,1.082865e-1,-1.556088e-1
7,6,1,7.739287e-1,2.073813e-1,7.573461e-1,1.593504e-1
7,6,2,4.236143e-1,-2.799727e0,-3.991002e-1,-1.420146e-1
7,6,3,1.526237e-1,-2.067456e0,-7.272386e-2,-1.341836e-1
7,6,4,1.578414e-12,2.455323e0,-1.221085e-12,1.000170e-12
7,6,5,1.174794e-11,-2.096205e0,-5.892378e-12,-1.016337e-11
7,6,6,1.684488e0,-3.053293e0,-1.677925e0,-1.485462e-1
7,6,7,3.302027e-1,2.329451e0,-2.271614e-1,2.396487e-1
7,6,8,5.376471e-1,1.574004e0,-1.724430e-3,5.376443e-1
7,7,0,8.812816e-1,3.116759e0,-8.810099e-1,2.188343e-2
7,7,1,7.821397e-1,-6.400671e-1,6.273196e-1,-4.671324e-1
7,7,2,5.318739e-1,-1.088733e0,2.465812e-1,-4.712616e-1
7,7,3,5.530476e-1,1.696646e0,-6.941705e-2,5.486738e-1
7,7,4,2.974338e-12,1.833406e-1,2.924488e-12,5.422671e-13
7,7,5,1.836426e-11,1.770495e0,-3.642992e-12,1.799929e-11
7,7,6,3.302027e-1,2.329451e0,-2.271614e-1,2.396487e-1
7,7,7,3.042655e0,-2.497839e0,-2.433662e0,-1.826209e0
7,7,8,1.072141e0,7.387880e-1,7.926183e-1,7.219718e-1
7,8,0,4.102983e-1,7.702551e-1,2.944847e-1,2.856982e-1
7,8,1,8.048075e-2,2.812196e0,-7.615393e-2,2.603325e-2
7,8,2,2.785198e-1,1.565675e0,1.426424e-3,2.785162e-1
7,8,3,1.238103e-1,1.547796e0,2.847472e-3,1.237776e-1
7,8,4,3.382871e-13,-1.029255e-1,3.364969e-13,-3.475692e-14
7,8,5,6.243651e-12,7.365696e-1,4.625155e-12,4.194177e-12
7,8,6,5.376471e-1,1.574004e0,-1.724430e-3,5.376443e-1
7,8,7,1.072141e0,7.387880e-1,7.926183e-1,7.219718e-1
7,8,8,8.246619e-1,-1.364760e0,1.687104e-1,-8.072200e-1
8,0,0,5.294877e-1,-2.193719e0,-3.089093e-1,-4.300375e-1
8,0,1,3.308548e-1,2.187016e0,-1.912189e-1,2.700005e-1
8,0,2,1.392456e-1,1.906967e0,-4.593354e-2,1.314513e-1
8,0,3,1.368029e-1,9.231454e-1,8.253521e-2,1.091008e-1
8,0,4,4.146439e-13,-1.975962e0,-1.634406e-13,-3.810732e-13
8,0,5,1.621171e-12,1.269365e0,4.813057e-13,1.548076e-12
8,0,6,1.605411e-1,-1.534306e0,5.856895e-3,-1.604342e-1
8,0,7,4.102983e-1,7.702551e-1,2.944847e-1,2.856982e-1
8,0,8,3.431430e-1,-2.178632e0,-1.959663e-1,-2.816813e-1
8,1,0,3.308548e-1,2.187016e0,-1.912189e-1,2.700005e-1
8,1,1,6.543985e-1,1.235343e0,2.154261e-1,6.179232e-1
8,1,2,8.358414e-2,-2.956785e0,-8.216084e-2,-1.535919e-2
8,1,3,5.928297e-2,5.661705e-1,5.003253e-2,3.179962e-2
8,1,4,2.769299e-13,-2.220827e0,-1.676009e-13,-2.204543e-13
8,1,5,1.349569e-12,9.095960e-2,1.343990e-12,1.225871e-13
8,1,6,5.098203e-1,-1.547583e0,1.183349e-2,-5.096829e-1
8,1,7,8.048075e-2,2.812196e0,-7.615393e-2,2.603325e-2
8,1,8,2.935261e-1,4.640000e-1,2.624915e-1,1.313614e-1
8,2,0,1.392456e-1,1.906967e0,-4.593354e-2,1.314513e-1
8,2,1,8.358414e-2,-2.956785e0,-8.216084e-2,-1.535919e-2
8,2,2,1.899799e-1,-3.055181e0,-1.892710e-1,-1.639606e-2
8,2,3,6.182506e-2,-2.830279e0,-5.885326e-2,-1.893758e-2
8,2,4,1.528911e-13,1.948188e0,-5.633985e-14,1.421321e-13
8,2,5,1.275557e-12,1.123596e0,5.516057e-13,1.150120e-12
8,2,6,1.952341e-1,7.521235e-1,1.425677e-1,1.333822e-1
8,2,7,2.785198e-1,1.565675e0,1.426424e-3,2.785162e-1
8,2,8,2.588051e-1,-1.638928e0,-1.761918e-2,-2.582047e-1
8,3,0,1.368029e-1,9.231454e-1,8.253521e-2,1.091008e-1
8,3,1,5.928297e-2,5.661705e-1,5.003253e-2,3.179962e-2
8,3,2,6.182506e-2,-2.830279e0,-5.885326e-2,-1.893758e-2
8,3,3,6.336485e-2,-2.722330e0,-5.787677e-2,-2.579503e-2
8,3,4,1.486134e-13,1.240722e0,4.816763e-14,1.405910e-13
8,3,5,1.753433e-12,2.978144e0,-1.730063e-12,2.853217e-13
8,3,6,2.699812e-1,2.104258e0,-1.372900e-1,2.324678e-1
8,3,7,1.238103e-1,1.547796e0,2.847472e-3,1.237776e-1
8,3,8,3.005886e-1,-4.140937e-1,2.751833e-1,-1.209449e-1
8,4,0,4.146439e-13,-1.975962e0,-1.634406e-13,-3.810732e-13
8,4,1,2.769299e-13,-2.220827e0,-1.676009e-13,-2.204543e-13
8,4,2,1.528911e-13,1.948188e0,-5.633985e-14,1.421321e-13
8,4,3,1.486134e-13,1.240722e0,4.816763e-14,1.405910e-13
8,4,4,7.634250e-25,1.774009e0,-1.540720e-25,7.477163e-25
8,4,5,2.295134e-24,-1.612837e0,-9.646078e-26,-2.293106e-24
8,4,6,1.742316e-13,1.320903e0,4.308760e-14,1.688197e-13
8,4,7,3.382871e-13,-1.029255e-1,3.364969e-13,-3.475692e-14
8,4,8,3.126776e-13,-9.851981e-1,1.728163e-13,-2.605798e-13
8,5,0,1.621171e-12,1.269365e0,4.813057e-13,1.548076e-12
8,5,1,1.349569e-12,9.095960e-2,1.343990e-12,1.225871e-13
8,5,2,1.275557e-12,1.123596e0,5.516057e-13,1.150120e-12
8,5,3,1.753433e-12,2.978144e0,-1.730063e-12,2.853217e-13
8,5,4,2.295134e-24,-1.612837e0,-9.646078e-26,-2.293106e-24
8,5,5,2.128985e-22,1.210390e0,7.507953e-23,1.992206e-22
8,5,6,4.653303e-12,1.329022e0,1.114121e-12,4.517961e-12
8,5,7,6.243651e-12,7.365696e-1,4.625155e-12,4.194177e-12
8,5,8,1.201150e-11,5.508839e-1,1.023454e-11,6.287306e-12
8,6,0,1.605411e-1,-1.534306e0,5.856895e-3,-1.604342e-1
8,6,1,5.098203e-1,-1.547583e0,1.183349e-2,-5.096829e-1
8,6,2,1.952341e-1,7.521235e-1,1.425677e-1,1.333822e-1
8,6,3,2.699812e-1,2.104258e0,-1.372900e-1,2.324678e-1
8,6,4,1.742316e-13,1.320903e0,4.308760e-14,1.688197e-13
8,6,5,4.653303e-12,1.329022e0,1.114121e-12,4.517961e-12
8,6,6,4.595821e-1,2.882867e0,-4.442858e-1,1.175836e-1
8,6,7,5.376471e-1,1.574004e0,-1.724430e-3,5.376443e-1
8,6,8,5.681663e-1,5.640581e-1,4.801531e-1,3.037531e-1
8,7,0,4.102983e-1,7.702551e-1,2.944847e-1,2.856982e-1
8,7,1,8.048075e-2,2.812196e0,-7.615393e-2,2.603325e-2
8,7,2,2.785198e-1,1.565675e0,1.426424e-3,2.785162e-1
8,7,3,1.238103e-1,1.547796e0,2.847472e-3,1.237776e-1
8,7,4,3.382871e-13,-1.029255e-1,3.364969e-13,-3.475692e-14
8,7,5,6.243651e-12,7.365696e-1,4.625155e-12,4.194177e-12
8,7,6,5.376471e-1,1.574004e0,-1.724430e-3,5.376443e-1
8,7,7,1.072141e0,7.387880e-1,7.926183e-1,7.219718e-1
8,7,8,8.246619e-1,-1.364760e0,1.687104e-1,-8.072200e-1
8,8,0,3.431430e-1,-2.178632e0,-1.959663e-1,-2.816813e-1
8,8,1,2.935261e-1,4.640000e-1,2.624915e-1,1.313614e-1
8,8,2,2.588051e-1,-1.638928e0,-1.761918e-2,-2.582047e-1
8,8,3,3.005886e-1,-4.140937e-1,2.751833e-1,-1.209449e-1
8,8,4,3.126776e-13,-9.851981e-1,1.728163e-13,-2.605798e-13
8,8,5,1.201150e-11,5.508839e-1,1.023454e-11,6.287306e-12
8,8,6,5.681663e-1,5.640581e-1,4.801531e-1,3.037531e-1
8,8,7,8.246619e-1,-1.364760e0,1.687104e-1,-8.072200e-1
8,8,8,6.462471e-1,-1.537743e0,2.135705e-2,-6.458941e-1
